course_code,term,term_idx,avg_score,pass_rate,so1_attainment,so2_attainment,so3_attainment,so4_attainment,so5_attainment,so6_attainment,so7_attainment,composite_so_index,trend_value,current_term_failed,next_term_risk
AIE1780,2020S,1,81.82,97.26,,81.67,84.55,,79.42,,,81.88,1.5,0,0
AIE1780,2020F,2,80.45,98.31,,81.77,80.25,,77.7,,,79.91,-1.97,0,0
AIE1780,2021S,3,82.62,97.33,,83.19,84.47,,85.51,,,84.39,4.48,0,0
AIE1780,2021F,4,83.45,100.0,,84.01,83.97,,83.53,,,83.83,-0.56,0,0
AIE1780,2022S,5,81.47,100.0,,80.13,80.12,,82.31,,,80.85,-2.98,0,0
AIE1780,2022F,6,83.7,98.72,,80.79,82.17,,82.76,,,81.91,1.05,0,0
AIE1780,2023S,7,80.97,96.77,,80.76,78.69,,80.06,,,79.84,-2.07,0,0
AIE1780,2023F,8,86.3,100.0,,89.3,86.39,,87.94,,,87.88,8.04,0,1
AIE1784,2019F,0,80.49,100.0,81.34,,,,,,,81.34,0.0,0,0
AIE1784,2020S,1,78.92,96.25,79.51,,,,,,,79.51,-1.83,0,0
AIE1784,2020F,2,79.75,98.15,81.56,,,,,,,81.56,2.04,0,0
AIE1784,2021S,3,81.19,97.37,81.59,,,,,,,81.59,0.03,0,0
AIE1784,2021F,4,80.59,98.59,78.57,,,,,,,78.57,-3.02,0,0
AIE1784,2022S,5,75.65,98.36,77.86,,,,,,,77.86,-0.71,0,0
AIE1784,2022F,6,78.28,97.5,77.98,,,,,,,77.98,0.12,0,0
AIE1784,2023S,7,81.02,100.0,82.48,,,,,,,82.48,4.5,0,1
AIE1784,2023F,8,77.61,98.75,76.48,,,,,,,76.48,-6.0,1,0
AIE1785,2019F,0,61.86,46.88,,,60.3,,60.49,,,60.4,0.0,1,1
AIE1785,2020S,1,60.06,54.55,,,61.44,,58.61,,,60.03,-0.37,1,1
AIE1785,2020F,2,63.55,60.29,,,64.46,,63.13,,,63.8,3.77,1,1
AIE1785,2021S,3,59.91,46.48,,,57.47,,61.82,,,59.65,-4.15,1,1
AIE1785,2021F,4,63.13,68.75,,,64.87,,62.58,,,63.72,4.08,1,1
AIE1785,2022S,5,59.92,48.57,,,60.99,,57.97,,,59.48,-4.24,1,1
AIE1785,2022F,6,61.44,57.14,,,63.57,,58.85,,,61.21,1.73,1,1
AIE1785,2023S,7,61.98,63.33,,,64.78,,62.65,,,63.72,2.51,1,1
AIE1785,2023F,8,61.9,58.14,,,60.22,,60.18,,,60.2,-3.52,1,1
AIE1786,2019F,0,82.13,100.0,,80.54,80.24,,,,,80.39,0.0,0,0
AIE1786,2020S,1,85.06,100.0,,86.24,84.61,,,,,85.43,5.04,0,0
AIE1786,2020F,2,83.36,100.0,,85.55,84.61,,,,,85.08,-0.34,0,0
AIE1786,2021S,3,84.29,100.0,,85.67,85.81,,,,,85.74,0.66,0,0
AIE1786,2021F,4,82.72,100.0,,82.83,81.74,,,,,82.28,-3.46,0,0
AIE1786,2022S,5,82.33,100.0,,79.62,83.84,,,,,81.73,-0.55,0,0
AIE1786,2022F,6,85.87,100.0,,88.65,88.05,,,,,88.35,6.62,0,1
AIE1786,2023S,7,84.85,100.0,,85.25,82.1,,,,,83.68,-4.67,1,0
AIE1786,2023F,8,80.94,97.62,,81.17,80.12,,,,,80.64,-3.03,0,0
AIE1791,2019F,0,72.48,92.21,,,70.95,,71.62,,,71.28,0.0,0,0
AIE1791,2020S,1,71.43,100.0,,,68.93,,70.45,,,69.69,-1.59,0,0
AIE1791,2020F,2,67.25,74.36,,,69.82,,69.15,,,69.49,-0.2,0,0
AIE1791,2021S,3,65.55,78.72,,,67.0,,64.81,,,65.91,-3.58,0,1
AIE1791,2021F,4,63.48,63.77,,,63.59,,65.46,,,64.53,-1.38,1,1
AIE1791,2022S,5,60.15,54.84,,,62.13,,58.97,,,60.55,-3.97,1,1
AIE1791,2022F,6,58.32,44.16,,,59.53,,60.64,,,60.08,-0.47,1,1
AIE1791,2023S,7,55.08,31.37,,,53.52,,54.69,,,54.1,-5.98,1,1
AIE1791,2023F,8,54.86,36.84,,,57.1,,52.95,,,55.02,0.92,1,1
AIE1792,2019F,0,66.24,85.29,64.89,,,,,66.91,,65.9,0.0,0,1
AIE1792,2020S,1,61.85,54.0,60.12,,,,,64.7,,62.41,-3.49,1,1
AIE1792,2020F,2,61.74,55.36,61.47,,,,,61.9,,61.68,-0.73,1,0
AIE1792,2021S,3,65.61,75.51,64.52,,,,,68.54,,66.53,4.85,0,0
AIE1792,2021F,4,65.32,70.59,66.35,,,,,64.46,,65.41,-1.12,0,1
AIE1792,2022S,5,64.57,61.29,64.06,,,,,67.52,,65.79,0.39,1,1
AIE1792,2022F,6,64.75,68.75,62.89,,,,,62.86,,62.88,-2.92,1,1
AIE1792,2023S,7,63.83,59.62,62.01,,,,,60.85,,61.43,-1.45,1,1
AIE1792,2023F,8,61.94,53.66,62.46,,,,,62.37,,62.41,0.98,1,1
AIE1795,2019F,0,55.04,24.24,52.89,,,,,,,52.89,0.0,1,1
AIE1795,2020S,1,56.29,35.0,53.39,,,,,,,53.39,0.51,1,1
AIE1795,2020F,2,56.01,25.4,58.77,,,,,,,58.77,5.38,1,1
AIE1795,2021S,3,54.83,24.19,54.37,,,,,,,54.37,-4.4,1,1
AIE1795,2021F,4,57.7,41.77,60.26,,,,,,,60.26,5.89,1,1
AIE1795,2022S,5,56.94,40.26,56.47,,,,,,,56.47,-3.79,1,1
AIE1795,2022F,6,56.68,31.03,58.82,,,,,,,58.82,2.35,1,1
AIE1795,2023S,7,56.11,33.77,56.82,,,,,,,56.82,-2.0,1,1
AIE1795,2023F,8,58.0,44.62,56.5,,,,,,,56.5,-0.32,1,1
AIE1796,2019F,0,80.79,100.0,83.33,,,,,,,83.33,0.0,0,0
AIE1796,2020S,1,85.24,100.0,87.0,,,,,,,87.0,3.66,0,0
AIE1796,2020F,2,84.21,98.55,85.84,,,,,,,85.84,-1.16,0,0
AIE1796,2021S,3,83.66,100.0,84.94,,,,,,,84.94,-0.9,0,0
AIE1796,2021F,4,84.16,100.0,84.44,,,,,,,84.44,-0.5,0,0
AIE1796,2022S,5,86.22,98.55,88.05,,,,,,,88.05,3.61,0,1
AIE1796,2022F,6,82.49,100.0,80.78,,,,,,,80.78,-7.27,1,0
AIE1796,2023S,7,84.97,100.0,84.32,,,,,,,84.32,3.54,0,0
AIE1796,2023F,8,83.76,100.0,83.07,,,,,,,83.07,-1.25,0,0
AIE1797,2019F,0,85.36,100.0,,83.34,83.67,,88.02,,,85.01,0.0,0,0
AIE1797,2020S,1,86.17,100.0,,88.51,84.24,,84.35,,,85.7,0.69,0,0
AIE1797,2020F,2,85.46,100.0,,85.09,87.03,,87.14,,,86.42,0.72,0,0
AIE1797,2021S,3,83.44,100.0,,86.01,84.43,,85.62,,,85.35,-1.07,0,0
AIE1797,2021F,4,83.98,100.0,,81.32,86.12,,84.31,,,83.92,-1.43,0,0
AIE1797,2022S,5,82.19,96.88,,82.22,80.07,,79.91,,,80.73,-3.18,0,0
AIE1797,2022F,6,80.75,97.92,,79.9,82.81,,78.65,,,80.45,-0.28,0,0
AIE1797,2023S,7,85.22,98.0,,83.31,86.95,,87.58,,,85.95,5.49,0,0
AIE1797,2023F,8,83.54,100.0,,84.04,80.88,,82.74,,,82.55,-3.39,0,0
AIE1799,2019F,0,84.33,100.0,,83.07,86.93,,84.47,,,84.82,0.0,0,0
AIE1799,2020S,1,84.82,96.72,,82.69,85.6,,81.9,,,83.39,-1.43,0,0
AIE1799,2020F,2,83.39,97.14,,80.96,82.15,,82.17,,,81.76,-1.64,0,0
AIE1799,2021S,3,84.17,100.0,,84.92,83.65,,84.56,,,84.38,2.62,0,0
AIE1799,2021F,4,83.61,100.0,,86.31,85.74,,84.08,,,85.37,0.99,0,0
AIE1799,2022S,5,81.99,100.0,,81.23,80.93,,82.45,,,81.54,-3.84,0,0
AIE1799,2022F,6,81.08,97.18,,81.01,81.12,,82.09,,,81.41,-0.13,0,0
AIE1799,2023S,7,81.78,98.04,,81.95,80.09,,82.71,,,81.58,0.18,0,0
AIE1799,2023F,8,82.26,98.61,,82.62,84.98,,82.61,,,83.4,1.82,0,0
AIE304,2019F,0,84.68,100.0,,86.83,,83.61,85.32,,,85.25,0.0,0,0
AIE304,2020S,1,85.0,100.0,,87.23,,87.7,85.13,,,86.69,1.43,0,0
AIE304,2020F,2,85.06,96.97,,83.38,,83.74,86.44,,,84.52,-2.16,0,1
AIE304,2021S,3,81.19,100.0,,80.53,,78.53,81.78,,,80.28,-4.24,1,0
AIE304,2021F,4,84.19,100.0,,86.37,,85.22,83.61,,,85.07,4.79,0,0
AIE304,2022S,5,83.6,100.0,,85.07,,83.55,85.39,,,84.67,-0.4,0,0
AIE304,2022F,6,84.0,98.15,,86.89,,84.39,86.54,,,85.94,1.27,0,0
AIE304,2023S,7,83.54,98.73,,82.93,,83.69,82.12,,,82.91,-3.03,0,0
AIE304,2023F,8,83.35,100.0,,83.07,,80.88,81.54,,,81.83,-1.08,0,0
AIE308,2019F,0,78.39,97.4,79.05,,,,,,,79.05,0.0,0,0
AIE308,2020S,1,79.64,100.0,78.34,,,,,,,78.34,-0.71,0,0
AIE308,2020F,2,74.85,89.83,77.63,,,,,,,77.63,-0.71,0,0
AIE308,2021S,3,77.66,100.0,77.31,,,,,,,77.31,-0.32,0,0
AIE308,2021F,4,76.89,98.44,76.3,,,,,,,76.3,-1.01,0,0
AIE308,2022S,5,75.83,93.67,78.66,,,,,,,78.66,2.36,0,1
AIE308,2022F,6,73.69,91.38,72.34,,,,,,,72.34,-6.32,1,0
AIE308,2023S,7,76.13,88.24,77.45,,,,,,,77.45,5.11,0,0
AIE308,2023F,8,76.79,94.2,76.99,,,,,,,76.99,-0.46,0,0
AIE311,2019F,0,73.12,90.32,75.06,,,,,,,75.06,0.0,0,0
AIE311,2020S,1,70.85,83.33,71.44,,,,,,,71.44,-3.62,0,1
AIE311,2020F,2,67.65,86.67,66.66,,,,,,,66.66,-4.79,1,0
AIE311,2021S,3,67.85,82.86,69.89,,,,,,,69.89,3.23,0,1
AIE311,2021F,4,62.71,60.0,61.48,,,,,,,61.48,-8.41,1,1
AIE311,2022S,5,58.7,35.71,56.34,,,,,,,56.34,-5.13,1,1
AIE311,2022F,6,61.44,62.79,63.34,,,,,,,63.34,7.0,1,1
AIE311,2023S,7,60.81,55.56,58.4,,,,,,,58.4,-4.95,1,1
AIE311,2023F,8,59.21,44.0,56.49,,,,,,,56.49,-1.91,1,1
AIE312,2019F,0,82.76,100.0,,79.97,84.52,,81.89,,,82.13,0.0,0,0
AIE312,2020S,1,82.65,97.3,,82.79,83.82,,83.02,,,83.21,1.09,0,0
AIE312,2020F,2,82.8,98.72,,81.43,82.67,,80.58,,,81.56,-1.65,0,0
AIE312,2021S,3,84.15,100.0,,82.13,83.24,,81.97,,,82.45,0.88,0,0
AIE312,2021F,4,81.33,97.47,,78.68,80.9,,80.28,,,79.96,-2.49,0,0
AIE312,2022S,5,82.57,98.75,,82.8,84.09,,81.24,,,82.71,2.76,0,0
AIE312,2022F,6,83.91,100.0,,82.94,82.94,,85.36,,,83.75,1.03,0,0
AIE312,2023S,7,82.57,100.0,,82.1,83.97,,81.75,,,82.61,-1.14,0,0
AIE312,2023F,8,83.47,98.55,,83.48,82.2,,82.3,,,82.66,0.05,0,0
AIE315,2019F,0,83.6,98.7,,83.93,86.0,,83.33,,,84.42,0.0,0,0
AIE315,2020S,1,83.17,100.0,,85.93,84.48,,85.38,,,85.26,0.84,0,0
AIE315,2020F,2,85.11,100.0,,86.84,83.3,,86.24,,,85.46,0.2,0,0
AIE315,2021S,3,81.43,97.18,,83.46,79.55,,81.93,,,81.64,-3.82,0,0
AIE315,2021F,4,78.61,100.0,,79.3,79.01,,79.07,,,79.13,-2.52,0,0
AIE315,2022S,5,82.26,100.0,,83.21,84.06,,83.66,,,83.64,4.51,0,0
AIE315,2022F,6,84.57,97.78,,86.95,82.44,,84.89,,,84.76,1.12,0,0
AIE315,2023S,7,80.06,97.78,,80.3,82.19,,81.79,,,81.43,-3.34,0,0
AIE315,2023F,8,80.42,95.74,,81.29,80.36,,79.93,,,80.53,-0.9,0,0
AIE322,2019F,0,81.37,100.0,84.19,,,,,,,84.19,0.0,0,0
AIE322,2020S,1,86.02,97.62,87.83,,,,,,,87.83,3.64,0,1
AIE322,2020F,2,81.16,100.0,78.26,,,,,,,78.26,-9.57,1,0
AIE322,2021S,3,82.79,96.83,83.85,,,,,,,83.85,5.59,0,0
AIE322,2021F,4,82.75,100.0,81.27,,,,,,,81.27,-2.58,0,0
AIE322,2022S,5,81.94,100.0,80.95,,,,,,,80.95,-0.32,0,0
AIE322,2022F,6,82.46,98.73,80.67,,,,,,,80.67,-0.28,0,0
AIE322,2023S,7,80.73,93.1,83.26,,,,,,,83.26,2.59,0,0
AIE322,2023F,8,83.99,98.25,85.93,,,,,,,85.93,2.67,0,0
AIE325,2019F,0,78.34,94.03,78.03,,,76.22,,,,77.13,0.0,0,0
AIE325,2020S,1,76.73,96.77,78.12,,,76.96,,,,77.54,0.41,0,0
AIE325,2020F,2,77.38,97.22,77.43,,,79.27,,,,78.35,0.81,0,0
AIE325,2021S,3,79.46,98.18,81.82,,,78.28,,,,80.05,1.71,0,0
AIE325,2021F,4,76.24,93.1,78.92,,,78.54,,,,78.73,-1.32,0,0
AIE325,2022S,5,76.2,93.18,76.62,,,75.84,,,,76.23,-2.5,0,0
AIE325,2022F,6,75.27,86.67,75.5,,,72.64,,,,74.07,-2.16,0,0
AIE325,2023S,7,79.03,94.64,78.88,,,78.87,,,,78.88,4.8,0,1
AIE325,2023F,8,74.89,88.1,74.17,,,72.4,,,,73.28,-5.59,1,0
AIE327,2019F,0,85.73,100.0,,85.31,88.34,,87.05,,,86.9,0.0,0,1
AIE327,2020S,1,81.55,97.44,,81.92,78.62,,78.94,,,79.82,-7.08,1,0
AIE327,2020F,2,85.91,100.0,,86.69,84.37,,86.39,,,85.81,5.99,0,0
AIE327,2021S,3,84.66,96.67,,86.4,85.11,,84.68,,,85.39,-0.42,0,0
AIE327,2021F,4,85.5,98.44,,82.75,83.87,,86.68,,,84.43,-0.96,0,0
AIE327,2022S,5,85.31,98.18,,86.83,88.25,,85.19,,,86.75,2.32,0,0
AIE327,2022F,6,86.37,100.0,,83.91,88.37,,83.5,,,85.26,-1.49,0,0
AIE327,2023S,7,87.5,100.0,,88.85,89.04,,88.02,,,88.64,3.38,0,0
AIE327,2023F,8,86.01,100.0,,87.94,83.99,,86.85,,,86.26,-2.38,0,0
AIE328,2019F,0,81.58,100.0,,81.65,80.51,,84.09,,,82.08,0.0,0,1
AIE328,2020S,1,78.76,94.59,,81.19,76.75,,75.89,,,77.94,-4.14,1,0
AIE328,2020F,2,80.95,100.0,,80.52,81.65,,79.52,,,80.56,2.62,0,0
AIE328,2021S,3,80.83,97.3,,81.24,78.0,,79.57,,,79.6,-0.96,0,0
AIE328,2021F,4,81.38,98.72,,83.96,83.75,,82.82,,,83.51,3.91,0,1
AIE328,2022S,5,77.17,94.59,,78.69,77.4,,75.72,,,77.27,-6.24,1,0
AIE328,2022F,6,81.7,100.0,,83.7,81.11,,78.72,,,81.17,3.9,0,0
AIE328,2023S,7,81.17,100.0,,84.14,81.27,,79.79,,,81.73,0.56,0,0
AIE328,2023F,8,79.77,91.3,,79.03,79.14,,77.88,,,78.69,-3.05,0,0
AIE329,2019F,0,75.22,95.65,,74.09,75.52,,,,,74.8,0.0,0,0
AIE329,2020S,1,74.14,95.95,,71.69,76.5,,,,,74.09,-0.71,0,0
AIE329,2020F,2,71.56,88.0,,68.86,73.38,,,,,71.12,-2.97,0,0
AIE329,2021S,3,72.74,95.59,,70.09,73.82,,,,,71.95,0.83,0,0
AIE329,2021F,4,70.84,90.57,,73.41,69.31,,,,,71.36,-0.59,0,0
AIE329,2022S,5,70.01,83.78,,67.49,67.44,,,,,67.46,-3.9,0,0
AIE329,2022F,6,68.79,91.18,,70.41,69.01,,,,,69.71,2.25,0,0
AIE329,2023S,7,67.92,80.0,,70.78,66.41,,,,,68.59,-1.12,0,1
AIE329,2023F,8,65.34,68.66,,64.57,63.9,,,,,64.24,-4.36,1,1
AIE332,2019F,0,62.53,52.27,,61.58,64.83,,63.94,,,63.45,0.0,1,1
AIE332,2020S,1,60.31,51.32,,57.6,61.82,,59.62,,,59.68,-3.77,1,1
AIE332,2020F,2,58.22,40.0,,60.91,61.12,,56.23,,,59.42,-0.26,1,1
AIE332,2021S,3,61.04,61.11,,61.06,62.55,,61.39,,,61.67,2.24,1,1
AIE332,2021F,4,61.62,58.97,,58.81,60.23,,64.5,,,61.18,-0.49,1,1
AIE332,2022S,5,61.62,54.93,,60.66,62.54,,60.83,,,61.34,0.16,1,1
AIE332,2022F,6,59.94,52.94,,57.86,62.6,,57.61,,,59.36,-1.98,1,1
AIE332,2023S,7,60.2,54.43,,61.58,61.79,,60.42,,,61.26,1.9,1,1
AIE332,2023F,8,57.34,46.05,,56.97,54.85,,59.23,,,57.02,-4.25,1,1
AIE339,2019F,0,74.11,94.44,71.2,,,,,,,71.2,0.0,0,0
AIE339,2020S,1,74.06,96.67,75.63,,,,,,,75.63,4.42,0,0
AIE339,2020F,2,71.55,84.21,74.19,,,,,,,74.19,-1.44,0,0
AIE339,2021S,3,71.91,91.94,70.8,,,,,,,70.8,-3.39,0,0
AIE339,2021F,4,68.35,84.75,67.1,,,,,,,67.1,-3.71,0,0
AIE339,2022S,5,67.18,75.41,65.96,,,,,,,65.96,-1.13,0,1
AIE339,2022F,6,64.49,66.67,64.74,,,,,,,64.74,-1.22,1,0
AIE339,2023S,7,66.38,79.49,65.06,,,,,,,65.06,0.31,0,0
AIE339,2023F,8,65.73,65.79,65.34,,,,,,,65.34,0.29,0,1
AIE341,2019F,0,74.4,97.06,71.75,,,,,,,71.75,0.0,0,0
AIE341,2020S,1,72.26,91.89,73.77,,,,,,,73.77,2.02,0,0
AIE341,2020F,2,70.84,94.34,73.69,,,,,,,73.69,-0.08,0,0
AIE341,2021S,3,70.93,83.33,73.82,,,,,,,73.82,0.13,0,1
AIE341,2021F,4,70.32,82.46,67.8,,,,,,,67.8,-6.01,1,0
AIE341,2022S,5,69.8,84.09,72.48,,,,,,,72.48,4.68,0,0
AIE341,2022F,6,70.87,90.91,68.69,,,,,,,68.69,-3.8,0,0
AIE341,2023S,7,65.77,71.93,66.33,,,,,,,66.33,-2.36,0,1
AIE341,2023F,8,63.63,66.67,62.17,,,,,,,62.17,-4.16,1,0
AIE342,2019F,0,75.23,96.0,74.2,,,,,73.99,,74.09,0.0,0,0
AIE342,2020S,1,75.45,93.94,75.58,,,,,74.93,,75.26,1.16,0,0
AIE342,2020F,2,72.14,96.43,71.2,,,,,72.71,,71.95,-3.3,0,0
AIE342,2021S,3,69.32,86.49,68.8,,,,,70.72,,69.76,-2.19,0,0
AIE342,2021F,4,69.88,82.26,72.43,,,,,72.74,,72.59,2.83,0,1
AIE342,2022S,5,65.43,76.56,62.93,,,,,67.84,,65.38,-7.21,1,1
AIE342,2022F,6,65.45,71.74,64.44,,,,,63.37,,63.9,-1.48,1,1
AIE342,2023S,7,65.53,65.45,63.86,,,,,63.63,,63.74,-0.16,1,1
AIE342,2023F,8,62.46,57.5,64.2,,,,,61.62,,62.91,-0.83,1,1
AIE344,2019F,0,75.3,95.31,77.92,,,,,,,77.92,0.0,0,0
AIE344,2020S,1,78.51,96.88,78.47,,,,,,,78.47,0.54,0,0
AIE344,2020F,2,79.36,95.83,82.3,,,,,,,82.3,3.84,0,0
AIE344,2021S,3,77.18,91.43,80.16,,,,,,,80.16,-2.15,0,0
AIE344,2021F,4,79.35,100.0,76.92,,,,,,,76.92,-3.24,0,0
AIE344,2022S,5,80.73,100.0,82.56,,,,,,,82.56,5.64,0,1
AIE344,2022F,6,75.75,100.0,73.08,,,,,,,73.08,-9.48,1,0
AIE344,2023S,7,79.05,100.0,78.48,,,,,,,78.48,5.4,0,0
AIE344,2023F,8,79.07,96.0,80.97,,,,,,,80.97,2.49,0,0
AIE346,2019F,0,78.97,100.0,,76.26,80.94,,79.97,,,79.05,0.0,0,0
AIE346,2020S,1,76.11,100.0,,77.74,78.93,,76.84,,,77.84,-1.22,0,1
AIE346,2020F,2,74.34,94.03,,72.09,73.0,,72.05,,,72.38,-5.45,1,0
AIE346,2021S,3,69.24,84.38,,70.8,70.43,,69.28,,,70.17,-2.21,0,0
AIE346,2021F,4,70.05,90.0,,68.38,67.61,,70.73,,,68.91,-1.26,0,0
AIE346,2022S,5,70.43,82.61,,69.59,73.19,,72.78,,,71.85,2.95,0,1
AIE346,2022F,6,68.0,79.25,,65.27,67.04,,69.11,,,67.14,-4.71,1,0
AIE346,2023S,7,67.21,78.57,,67.67,67.62,,69.99,,,68.43,1.29,0,0
AIE346,2023F,8,67.1,80.7,,67.38,69.55,,69.75,,,68.89,0.47,0,1
AIE349,2019F,0,74.13,91.23,,72.51,73.5,,73.0,,,73.0,0.0,0,0
AIE349,2020S,1,72.77,92.68,,70.62,75.08,,74.55,,,73.42,0.41,0,0
AIE349,2020F,2,69.42,88.24,,71.76,72.32,,67.96,,,70.68,-2.74,0,0
AIE349,2021S,3,66.74,77.59,,68.79,68.55,,64.43,,,67.26,-3.42,0,0
AIE349,2021F,4,65.32,70.0,,68.07,64.91,,63.41,,,65.46,-1.8,0,1
AIE349,2022S,5,63.29,65.79,,65.73,60.7,,64.25,,,63.56,-1.9,1,1
AIE349,2022F,6,59.15,48.48,,60.27,60.49,,61.61,,,60.79,-2.77,1,1
AIE349,2023S,7,59.02,41.77,,59.23,58.64,,56.69,,,58.19,-2.61,1,1
AIE349,2023F,8,54.62,26.32,,56.12,53.5,,55.15,,,54.92,-3.26,1,1
AIE351,2019F,0,80.14,98.28,80.13,,,,,,,80.13,0.0,0,0
AIE351,2020S,1,81.1,100.0,79.56,,,,,,,79.56,-0.57,0,0
AIE351,2020F,2,78.55,100.0,80.1,,,,,,,80.1,0.54,0,0
AIE351,2021S,3,80.71,100.0,80.15,,,,,,,80.15,0.05,0,0
AIE351,2021F,4,80.61,100.0,79.68,,,,,,,79.68,-0.47,0,0
AIE351,2022S,5,82.21,100.0,81.95,,,,,,,81.95,2.27,0,0
AIE351,2022F,6,81.47,97.22,82.13,,,,,,,82.13,0.18,0,1
AIE351,2023S,7,80.36,100.0,77.5,,,,,,,77.5,-4.63,1,0
AIE351,2023F,8,81.04,96.43,82.14,,,,,,,82.14,4.64,0,0
AIE352,2019F,0,60.58,55.0,,58.89,63.31,,61.07,,,61.09,0.0,1,1
AIE352,2020S,1,59.87,51.11,,61.8,61.32,,61.92,,,61.68,0.59,1,1
AIE352,2020F,2,57.5,32.5,,59.71,54.99,,55.41,,,56.7,-4.98,1,1
AIE352,2021S,3,59.84,50.0,,60.19,59.05,,59.85,,,59.69,2.99,1,1
AIE352,2021F,4,57.34,38.18,,59.68,58.86,,57.1,,,58.55,-1.15,1,1
AIE352,2022S,5,59.41,46.15,,58.78,59.49,,56.92,,,58.39,-0.15,1,1
AIE352,2022F,6,58.16,43.75,,56.96,59.86,,59.83,,,58.88,0.49,1,1
AIE352,2023S,7,55.77,30.91,,56.4,56.88,,58.65,,,57.31,-1.57,1,1
AIE352,2023F,8,57.37,33.93,,57.99,56.18,,56.43,,,56.87,-0.44,1,1
AIE358,2019F,0,80.92,100.0,81.54,,,,,,78.96,80.25,0.0,0,0
AIE358,2020S,1,82.54,98.65,83.7,,,,,,84.91,84.3,4.05,0,0
AIE358,2020F,2,81.85,100.0,79.63,,,,,,81.39,80.51,-3.79,0,0
AIE358,2021S,3,79.85,100.0,79.66,,,,,,77.4,78.53,-1.98,0,0
AIE358,2021F,4,82.73,100.0,82.8,,,,,,82.06,82.43,3.9,0,0
AIE358,2022S,5,81.29,98.72,81.33,,,,,,79.24,80.28,-2.15,0,0
AIE358,2022F,6,80.86,100.0,77.94,,,,,,78.6,78.27,-2.01,0,0
AIE358,2023S,7,81.73,100.0,80.07,,,,,,84.51,82.29,4.02,0,0
AIE358,2023F,8,80.97,100.0,82.2,,,,,,83.75,82.98,0.69,0,0
AIE359,2019F,0,61.3,55.7,60.71,,,,,,,60.71,0.0,1,1
AIE359,2020S,1,63.89,63.04,61.67,,,,,,,61.67,0.96,1,0
AIE359,2020F,2,62.89,67.44,65.78,,,,,,,65.78,4.11,0,1
AIE359,2021S,3,59.29,40.0,61.81,,,,,,,61.81,-3.97,1,1
AIE359,2021F,4,60.58,47.44,61.23,,,,,,,61.23,-0.58,1,1
AIE359,2022S,5,59.65,44.62,62.59,,,,,,,62.59,1.37,1,1
AIE359,2022F,6,60.59,57.33,62.49,,,,,,,62.49,-0.11,1,1
AIE359,2023S,7,63.1,53.66,61.17,,,,,,,61.17,-1.31,1,1
AIE359,2023F,8,61.86,55.56,59.96,,,,,,,59.96,-1.21,1,1
AIE360,2019F,0,77.85,93.33,,78.66,79.84,,,,,79.25,0.0,0,0
AIE360,2020S,1,78.75,93.33,,79.64,76.15,,,,,77.9,-1.35,0,0
AIE360,2020F,2,79.96,100.0,,78.61,81.71,,,,,80.16,2.26,0,0
AIE360,2021S,3,79.12,97.22,,81.26,78.01,,,,,79.64,-0.52,0,0
AIE360,2021F,4,80.36,100.0,,78.26,80.73,,,,,79.5,-0.14,0,0
AIE360,2022S,5,81.03,98.73,,80.44,80.34,,,,,80.39,0.89,0,0
AIE360,2022F,6,79.68,97.22,,80.11,79.08,,,,,79.59,-0.8,0,0
AIE360,2023S,7,82.2,100.0,,83.59,79.58,,,,,81.59,1.99,0,0
AIE360,2023F,8,80.34,100.0,,77.77,78.84,,,,,78.31,-3.28,0,0
AIE364,2019F,0,61.45,51.72,60.16,,,,,,,60.16,0.0,1,1
AIE364,2020S,1,61.11,53.57,59.69,,,,,,,59.69,-0.47,1,1
AIE364,2020F,2,61.32,54.17,62.52,,,,,,,62.52,2.83,1,1
AIE364,2021S,3,58.56,46.27,57.53,,,,,,,57.53,-4.99,1,1
AIE364,2021F,4,59.24,45.0,60.58,,,,,,,60.58,3.06,1,1
AIE364,2022S,5,57.47,46.88,58.32,,,,,,,58.32,-2.26,1,1
AIE364,2022F,6,59.91,42.55,57.51,,,,,,,57.51,-0.82,1,1
AIE364,2023S,7,57.47,43.59,57.89,,,,,,,57.89,0.39,1,1
AIE364,2023F,8,57.02,45.95,59.18,,,,,,,59.18,1.29,1,1
AIE365,2019F,0,75.7,97.14,,74.72,75.17,,76.96,,,75.62,0.0,0,1
AIE365,2020S,1,73.66,92.41,,70.92,72.13,,71.42,,,71.49,-4.13,1,0
AIE365,2020F,2,71.26,91.84,,72.6,68.65,,70.55,,,70.6,-0.89,0,0
AIE365,2021S,3,69.42,90.32,,68.55,70.84,,67.27,,,68.89,-1.71,0,0
AIE365,2021F,4,68.94,86.84,,68.3,67.94,,71.13,,,69.12,0.24,0,0
AIE365,2022S,5,67.34,74.55,,68.11,67.84,,65.48,,,67.14,-1.98,0,0
AIE365,2022F,6,66.63,75.38,,64.11,69.46,,69.27,,,67.61,0.47,0,1
AIE365,2023S,7,64.81,67.65,,63.6,63.97,,63.37,,,63.65,-3.96,1,1
AIE365,2023F,8,59.18,46.3,,61.79,56.61,,57.51,,,58.64,-5.01,1,1
AIE366,2019F,0,79.69,100.0,76.89,,,,,,78.18,77.53,0.0,0,0
AIE366,2020S,1,81.85,100.0,81.29,,,,,,82.79,82.04,4.5,0,0
AIE366,2020F,2,81.97,100.0,83.26,,,,,,81.47,82.36,0.32,0,0
AIE366,2021S,3,82.62,98.61,81.99,,,,,,84.55,83.27,0.91,0,0
